820 820 1952
141 0.01400000043213 -0.002000000094995 0.001
142 0.01600000075996 -0.002000000094995 -0.001
143 0.2240000069141 -0.009999999776483 -0.001
144 0.01200000010431 0 0.001
145 0.2440000027418 -0.002000000094995 -0.001
146 0.2460000067949 0 -0.001
147 0.4460000097752 -0.009999999776483 0.001
148 0.2099999934435 0 -0.001
149 0.4480000138283 -0.009999999776483 0.001
150 0.2639999985695 0 -0.001
151 0.06800000369549 -0.009999999776483 0.001
152 0.25 -0.002000000094995 -0.001
153 0.2520000040531 0 -0.001
154 0.06400000303984 -0.009999999776483 0.001
155 0.08799999952316 -0.009999999776483 0.001
156 0.2680000066757 -0.009999999776483 -0.001
157 0.08600000292063 -0.009999999776483 0.001
158 0.4359999895096 -0.009999999776483 0.001
159 0.4420000016689 -0.002000000094995 0.001
160 0.1040000021458 -0.009999999776483 0.001
161 0.4339999854565 -0.009999999776483 0.001
162 0.2700000107288 0 -0.001
163 0.1480000019073 -0.002000000094995 -0.001
164 0.1500000059605 0 -0.001
165 0.1159999966621 -0.009999999776483 0.001
166 0.444000005722 0 0.001
167 0.2879999876022 0 0.001
168 0.2860000133514 -0.002000000094995 0.001
169 0.2020000070333 -0.009999999776483 -0.001
170 0.09399999678135 -0.002000000094995 -0.001
171 0.09600000083447 0 -0.001
172 0.4399999976158 -0.009999999776483 0.001
173 0.4399999976158 -0.002000000094995 0.001
174 0.2759999930859 0 -0.001
175 0.4379999935627 0 0.001
176 0.136000007391 -0.002000000094995 -0.001
177 0.277999997139 -0.002000000094995 -0.001
178 0.03400000184774 -0.009999999776483 -0.001
179 0.1220000013709 -0.002000000094995 0.001
180 0.1800000071526 0 0.001
181 0.272000014782 -0.002000000094995 -0.001
182 0.2739999890327 -0.002000000094995 -0.001
183 0.2800000011921 -0.009999999776483 -0.001
184 0.277999997139 -0.009999999776483 -0.001
185 0.1780000030994 -0.002000000094995 0.001
186 0.4420000016689 -0.009999999776483 0.001
187 0.194000005722 -0.009999999776483 0.001
188 0.2800000011921 -0.002000000094995 -0.001
189 0.195999994874 -0.009999999776483 0.001
190 0.2419999986887 -0.002000000094995 -0.001
191 0.2399999946356 0 -0.001
192 0.08600000292063 -0.002000000094995 -0.001
193 0.2840000092983 -0.009999999776483 -0.001
194 0.1199999973178 0 0.001
195 0.4359999895096 -0.002000000094995 0.001
196 0.3540000021458 0 0.001
197 0.2660000026226 -0.002000000094995 -0.001
198 0.2680000066757 -0.002000000094995 -0.001
199 0.07199999690056 0 0.001
200 0.06599999964237 0 0.001
201 0.3560000061989 -0.002000000094995 0.001
202 0.06199999898672 -0.002000000094995 0.001
203 0.0599999986589 0 0.001
204 0.3420000076294 0 0.001
205 0.2739999890327 -0.009999999776483 -0.001
206 0.272000014782 -0.009999999776483 -0.001
207 0.2939999997616 0 -0.001
208 0.33599999547 0 0.001
209 0.08200000226498 -0.002000000094995 0.001
210 0.4339999854565 -0.002000000094995 0.001
211 0.2980000078678 -0.002000000094995 0.001
212 0.1180000007153 -0.009999999776483 -0.001
213 0.1220000013709 -0.009999999776483 -0.001
214 0.1040000021458 -0.002000000094995 -0.001
215 0.1059999987483 -0.002000000094995 -0.001
216 0.05799999833107 -0.002000000094995 -0.001
217 0.3019999861717 -0.002000000094995 -0.001
218 0.2960000038147 -0.002000000094995 0.001
219 0.08399999886751 0 0.001
220 0.1599999964237 -0.009999999776483 -0.001
221 0 -0.009999999776483 -0.001
222 0.3799999952316 -0.009999999776483 0.001
223 0.3000000119209 0 -0.001
224 0.4320000112057 0 0.001
225 0.00400000018999 -0.009999999776483 0.001
226 0.05000000074506 -0.002000000094995 -0.001
227 0.05200000107288 -0.002000000094995 -0.001
228 0.3079999983311 -0.002000000094995 -0.001
229 0.3140000104904 -0.009999999776483 -0.001
230 0.3019999861717 -0.009999999776483 -0.001
231 0.07599999755621 -0.009999999776483 -0.001
232 0.07400000095367 -0.009999999776483 -0.001
233 0.4300000071526 -0.002000000094995 0.001
234 0.194000005722 -0.002000000094995 0.001
235 0.3039999902248 -0.009999999776483 -0.001
236 0.4259999990463 0 0.001
237 0.3079999983311 -0.009999999776483 -0.001
238 0.3100000023842 -0.009999999776483 -0.001
239 0.305999994278 0 -0.001
240 0.3100000023842 -0.002000000094995 -0.001
241 0.002000000094995 -0.009999999776483 0.001
242 0.1920000016689 0 0.001
243 0.4239999949932 -0.009999999776483 0.001
244 0.1840000003576 -0.002000000094995 0.001
245 0.1819999963045 -0.002000000094995 0.001
246 0.3039999902248 -0.002000000094995 -0.001
247 0.3519999980927 -0.002000000094995 0.001
248 0.2860000133514 -0.009999999776483 -0.001
249 0.2899999916553 -0.009999999776483 -0.001
250 0.03200000151992 -0.002000000094995 -0.001
251 0.02999999932945 0 -0.001
252 0.1700000017881 -0.002000000094995 0.001
253 0.4280000030994 -0.002000000094995 0.001
254 0.09000000357628 0 0.001
255 0.4300000071526 -0.009999999776483 0.001
256 0.3160000145435 -0.009999999776483 -0.001
257 0.4219999909401 -0.009999999776483 0.001
258 0.4180000126362 -0.002000000094995 0.001
259 0.419999986887 0 0.001
260 0.03999999910593 -0.009999999776483 0.001
261 0.3199999928474 -0.002000000094995 -0.001
262 0.4160000085831 -0.009999999776483 0.001
263 0.3179999887943 0 -0.001
264 0.1879999935627 -0.009999999776483 -0.001
265 0.1899999976158 -0.009999999776483 -0.001
266 0.04399999976158 -0.009999999776483 -0.001
267 0.00800000037998 -0.009999999776483 -0.001
268 0.009999999776483 -0.009999999776483 -0.001
269 0.07000000029802 -0.009999999776483 -0.001
270 0.2160000056028 0 -0.001
271 0.04600000008941 -0.009999999776483 -0.001
272 0.05000000074506 -0.009999999776483 -0.001
273 0.06400000303984 -0.002000000094995 0.001
274 0.3260000050068 -0.002000000094995 -0.001
275 0.09200000017881 -0.002000000094995 0.001
276 0.4180000126362 -0.009999999776483 0.001
277 0.3240000009537 0 -0.001
278 0.3219999969006 -0.002000000094995 -0.001
279 0.4160000085831 -0.002000000094995 0.001
280 0.4280000030994 -0.009999999776483 0.001
281 0.1720000058413 -0.002000000094995 0.001
282 0.0379999987781 -0.009999999776483 0.001
283 0.02800000086427 -0.009999999776483 -0.001
284 0.03200000151992 -0.009999999776483 -0.001
285 0.08799999952316 -0.002000000094995 0.001
286 0.2960000038147 -0.009999999776483 0.001
287 0.2919999957085 -0.009999999776483 0.001
288 0.16400000453 -0.002000000094995 -0.001
289 0.3319999873638 -0.002000000094995 -0.001
290 0.3379999995232 -0.009999999776483 -0.001
291 0.3400000035763 -0.009999999776483 -0.001
292 0.3280000090599 -0.009999999776483 -0.001
293 0.3260000050068 -0.009999999776483 -0.001
294 0.1519999951124 -0.009999999776483 -0.001
295 0.02400000020862 0 0.001
296 0.02199999988079 -0.002000000094995 0.001
297 0.4120000004768 -0.002000000094995 0.001
298 0.41400000453 0 0.001
299 0.07999999821186 -0.002000000094995 0.001
300 0.07800000160933 0 0.001
301 0.04399999976158 -0.002000000094995 0.001
302 0.330000013113 0 -0.001
303 0.04600000008941 -0.002000000094995 0.001
304 0.3280000090599 -0.002000000094995 -0.001
305 0.4099999964237 -0.009999999776483 0.001
306 0.3939999938011 -0.009999999776483 0.001
307 0.4120000004768 -0.009999999776483 0.001
308 0.4020000100136 0 0.001
309 0.3980000019073 -0.009999999776483 0.001
310 0.1420000046492 -0.009999999776483 -0.001
311 0.140000000596 -0.009999999776483 -0.001
312 0.3379999995232 -0.002000000094995 -0.001
313 0.4099999964237 -0.002000000094995 0.001
314 0.3680000007153 -0.009999999776483 0.001
315 0.2300000041723 -0.002000000094995 -0.001
316 0.2319999933243 -0.002000000094995 -0.001
317 0.2339999973774 0 -0.001
318 0.3939999938011 -0.002000000094995 0.001
319 0.2980000078678 -0.009999999776483 0.001
320 0.3400000035763 -0.002000000094995 -0.001
321 0.4040000140667 -0.002000000094995 0.001
322 0.363999992609 -0.009999999776483 0.001
323 0.1759999990463 -0.002000000094995 0.001
324 0.3440000116825 -0.002000000094995 -0.001
325 0.3499999940395 -0.009999999776483 0.001
326 0.4000000059605 -0.002000000094995 0.001
327 0.2140000015497 -0.009999999776483 0.001
328 0.3339999914169 -0.002000000094995 -0.001
329 0.3959999978542 0 0.001
330 0.3459999859333 -0.009999999776483 0.001
331 0.1860000044107 0 0.001
332 0.1580000072718 -0.009999999776483 -0.001
333 0.1539999991655 -0.009999999776483 -0.001
334 0.2119999974966 -0.002000000094995 -0.001
335 0.2140000015497 -0.002000000094995 -0.001
336 0.2599999904633 -0.002000000094995 -0.001
337 0.2619999945164 -0.002000000094995 -0.001
338 0.3440000116825 -0.009999999776483 -0.001
339 0.2179999947548 -0.009999999776483 0.001
340 0.03599999845028 0 -0.001
341 0.04199999943376 0 -0.001
342 0.2820000052452 0 0.001
343 0.2060000002384 -0.002000000094995 -0.001
344 0.2080000042915 -0.002000000094995 -0.001
345 0.2280000001192 0 -0.001
346 0.2000000029802 -0.009999999776483 -0.001
347 0.2199999988079 -0.009999999776483 0.001
348 0.3479999899864 0 -0.001
349 0.3219999969006 -0.009999999776483 0.001
350 0.3459999859333 -0.002000000094995 -0.001
351 0.3899999856949 0 0.001
352 0.3980000019073 -0.002000000094995 0.001
353 0.391999989748 -0.009999999776483 0.001
354 0.1280000060797 -0.009999999776483 -0.001
355 0.1299999952316 -0.009999999776483 -0.001
356 0.07999999821186 -0.009999999776483 -0.001
357 0.3519999980927 -0.009999999776483 -0.001
358 0.1319999992847 0 -0.001
359 0.1340000033379 -0.002000000094995 -0.001
360 0.3199999928474 -0.009999999776483 0.001
361 0.2240000069141 -0.002000000094995 0.001
362 0.07599999755621 -0.002000000094995 -0.001
363 0.3880000114441 -0.002000000094995 0.001
364 0.1519999951124 -0.002000000094995 -0.001
365 0.1539999991655 -0.002000000094995 -0.001
366 0.2840000092983 -0.002000000094995 0.001
367 0.1239999979734 -0.002000000094995 -0.001
368 0.2259999960661 -0.002000000094995 0.001
369 0.08200000226498 -0.009999999776483 -0.001
370 0.3700000047684 -0.009999999776483 -0.001
371 0.02600000053644 -0.002000000094995 -0.001
372 0.02800000086427 -0.002000000094995 -0.001
373 0.3160000145435 -0.002000000094995 -0.001
374 0.3600000143051 0 -0.001
375 0.358000010252 -0.002000000094995 -0.001
376 0.195999994874 -0.002000000094995 -0.001
377 0.1439999938011 0 -0.001
378 0.1459999978542 -0.002000000094995 -0.001
379 0.391999989748 -0.002000000094995 0.001
380 0.386000007391 -0.009999999776483 0.001
381 0.386000007391 -0.002000000094995 0.001
382 0.4000000059605 -0.009999999776483 0.001
383 0.2020000070333 -0.002000000094995 -0.001
384 0.2039999961853 0 -0.001
385 0.3680000007153 -0.002000000094995 -0.001
386 0.3140000104904 -0.002000000094995 0.001
387 0.2599999904633 -0.009999999776483 0.001
388 0.3880000114441 -0.009999999776483 0.001
389 0.3120000064373 0 0.001
390 0.3799999952316 -0.002000000094995 0.001
391 0.358000010252 -0.009999999776483 0.001
392 0.3659999966621 0 -0.001
393 0.3700000047684 -0.002000000094995 -0.001
394 0.3740000128746 -0.002000000094995 -0.001
395 0.3720000088215 0 -0.001
396 0.3560000061989 -0.009999999776483 0.001
397 0.1739999949932 0 0.001
398 0.3819999992847 -0.002000000094995 0.001
399 0.3619999885559 -0.002000000094995 -0.001
400 0.3619999885559 -0.009999999776483 -0.001
401 0.3840000033379 0 0.001
402 0.3499999940395 -0.002000000094995 0.001
403 0.3819999992847 -0.009999999776483 0.001
404 0.363999992609 -0.002000000094995 -0.001
405 0.136000007391 -0.009999999776483 0.001
406 0.07400000095367 -0.002000000094995 -0.001
407 0.136000007391 -0.009999999776483 -0.001
408 0.1340000033379 -0.009999999776483 -0.001
409 0.3759999871254 -0.002000000094995 0.001
410 0.3779999911785 0 0.001
411 0.3779999911785 0 -0.001
412 0.3759999871254 -0.002000000094995 -0.001
413 0.07400000095367 -0.002000000094995 0.001
414 0.1739999949932 0 -0.001
415 0.3799999952316 -0.002000000094995 -0.001
416 0.3720000088215 0 0.001
417 0.3619999885559 -0.002000000094995 0.001
418 0.363999992609 -0.002000000094995 0.001
419 0.3819999992847 -0.009999999776483 -0.001
420 0.3499999940395 -0.002000000094995 -0.001
421 0.1340000033379 -0.009999999776483 0.001
422 0.3840000033379 0 -0.001
423 0.3819999992847 -0.002000000094995 -0.001
424 0.3619999885559 -0.009999999776483 0.001
425 0.3740000128746 -0.002000000094995 0.001
426 0.3560000061989 -0.009999999776483 -0.001
427 0.358000010252 -0.009999999776483 -0.001
428 0.3680000007153 -0.002000000094995 0.001
429 0.3700000047684 -0.002000000094995 0.001
430 0.3120000064373 0 -0.001
431 0.3140000104904 -0.002000000094995 -0.001
432 0.3880000114441 -0.009999999776483 -0.001
433 0.2599999904633 -0.009999999776483 -0.001
434 0.391999989748 -0.002000000094995 -0.001
435 0.4000000059605 -0.009999999776483 -0.001
436 0.386000007391 -0.002000000094995 -0.001
437 0.386000007391 -0.009999999776483 -0.001
438 0.3659999966621 0 0.001
439 0.2240000069141 -0.002000000094995 -0.001
440 0.2259999960661 -0.002000000094995 -0.001
441 0.2039999961853 0 0.001
442 0.3899999856949 0 -0.001
443 0.2020000070333 -0.002000000094995 0.001
444 0.3880000114441 -0.002000000094995 -0.001
445 0.1459999978542 -0.002000000094995 0.001
446 0.2820000052452 0 -0.001
447 0.2840000092983 -0.002000000094995 -0.001
448 0.3160000145435 -0.002000000094995 0.001
449 0.1439999938011 0 0.001
450 0.391999989748 -0.009999999776483 -0.001
451 0.3980000019073 -0.002000000094995 -0.001
452 0.2140000015497 -0.009999999776483 -0.001
453 0.3219999969006 -0.009999999776483 -0.001
454 0.3199999928474 -0.009999999776483 -0.001
455 0.195999994874 -0.002000000094995 0.001
456 0.358000010252 -0.002000000094995 0.001
457 0.1860000044107 0 -0.001
458 0.2179999947548 -0.009999999776483 -0.001
459 0.2199999988079 -0.009999999776483 -0.001
460 0.3600000143051 0 0.001
461 0.02800000086427 -0.002000000094995 0.001
462 0.02600000053644 -0.002000000094995 0.001
463 0.3959999978542 0 -0.001
464 0.4000000059605 -0.002000000094995 -0.001
465 0.4020000100136 0 -0.001
466 0.1519999951124 -0.002000000094995 0.001
467 0.4040000140667 -0.002000000094995 -0.001
468 0.3700000047684 -0.009999999776483 0.001
469 0.08200000226498 -0.009999999776483 0.001
470 0.1239999979734 -0.002000000094995 0.001
471 0.1539999991655 -0.002000000094995 0.001
472 0.3939999938011 -0.002000000094995 -0.001
473 0.3459999859333 -0.002000000094995 0.001
474 0.1759999990463 -0.002000000094995 -0.001
475 0.3459999859333 -0.009999999776483 -0.001
476 0.3499999940395 -0.009999999776483 -0.001
477 0.07599999755621 -0.002000000094995 0.001
478 0.2980000078678 -0.009999999776483 -0.001
479 0.3479999899864 0 0.001
480 0.1319999992847 0 0.001
481 0.363999992609 -0.009999999776483 -0.001
482 0.3680000007153 -0.009999999776483 -0.001
483 0.1340000033379 -0.002000000094995 0.001
484 0.3519999980927 -0.009999999776483 0.001
485 0.1299999952316 -0.009999999776483 0.001
486 0.07999999821186 -0.009999999776483 0.001
487 0.03599999845028 0 0.001
488 0.2619999945164 -0.002000000094995 0.001
489 0.2000000029802 -0.009999999776483 0.001
490 0.1280000060797 -0.009999999776483 0.001
491 0.2280000001192 0 0.001
492 0.2599999904633 -0.002000000094995 0.001
493 0.2080000042915 -0.002000000094995 0.001
494 0.1580000072718 -0.009999999776483 0.001
495 0.3440000116825 -0.009999999776483 0.001
496 0.2060000002384 -0.002000000094995 0.001
497 0.2140000015497 -0.002000000094995 0.001
498 0.4099999964237 -0.002000000094995 -0.001
499 0.3440000116825 -0.002000000094995 0.001
500 0.04199999943376 0 0.001
501 0.1539999991655 -0.009999999776483 0.001
502 0.3980000019073 -0.009999999776483 -0.001
503 0.3939999938011 -0.009999999776483 -0.001
504 0.2119999974966 -0.002000000094995 0.001
505 0.2300000041723 -0.002000000094995 0.001
506 0.3339999914169 -0.002000000094995 0.001
507 0.2339999973774 0 0.001
508 0.3379999995232 -0.002000000094995 0.001
509 0.4120000004768 -0.009999999776483 -0.001
510 0.4099999964237 -0.009999999776483 -0.001
511 0.04399999976158 -0.002000000094995 -0.001
512 0.04600000008941 -0.002000000094995 -0.001
513 0.07999999821186 -0.002000000094995 -0.001
514 0.07800000160933 0 -0.001
515 0.2319999933243 -0.002000000094995 0.001
516 0.3260000050068 -0.002000000094995 0.001
517 0.330000013113 0 0.001
518 0.3400000035763 -0.002000000094995 0.001
519 0.41400000453 0 -0.001
520 0.140000000596 -0.009999999776483 0.001
521 0.4120000004768 -0.002000000094995 -0.001
522 0.1420000046492 -0.009999999776483 0.001
523 0.3280000090599 -0.002000000094995 0.001
524 0.1519999951124 -0.009999999776483 0.001
525 0.3260000050068 -0.009999999776483 0.001
526 0.08799999952316 -0.002000000094995 -0.001
527 0.02199999988079 -0.002000000094995 -0.001
528 0.02400000020862 0 -0.001
529 0.2919999957085 -0.009999999776483 -0.001
530 0.2960000038147 -0.009999999776483 -0.001
531 0.3280000090599 -0.009999999776483 0.001
532 0.4180000126362 -0.009999999776483 -0.001
533 0.3400000035763 -0.009999999776483 0.001
534 0.3379999995232 -0.009999999776483 0.001
535 0.0379999987781 -0.009999999776483 -0.001
536 0.03999999910593 -0.009999999776483 -0.001
537 0.3319999873638 -0.002000000094995 0.001
538 0.16400000453 -0.002000000094995 0.001
539 0.4280000030994 -0.009999999776483 -0.001
540 0.4300000071526 -0.009999999776483 -0.001
541 0.1700000017881 -0.002000000094995 -0.001
542 0.1720000058413 -0.002000000094995 -0.001
543 0.4160000085831 -0.002000000094995 -0.001
544 0.4160000085831 -0.009999999776483 -0.001
545 0.07000000029802 -0.009999999776483 0.001
546 0.03200000151992 -0.009999999776483 0.001
547 0.3519999980927 -0.002000000094995 -0.001
548 0.02800000086427 -0.009999999776483 0.001
549 0.419999986887 0 -0.001
550 0.3219999969006 -0.002000000094995 0.001
551 0.4180000126362 -0.002000000094995 -0.001
552 0.009999999776483 -0.009999999776483 0.001
553 0.06400000303984 -0.002000000094995 -0.001
554 0.09200000017881 -0.002000000094995 -0.001
555 0.09000000357628 0 -0.001
556 0.4219999909401 -0.009999999776483 -0.001
557 0.4280000030994 -0.002000000094995 -0.001
558 0.3240000009537 0 0.001
559 0.05000000074506 -0.009999999776483 0.001
560 0.1819999963045 -0.002000000094995 -0.001
561 0.1840000003576 -0.002000000094995 -0.001
562 0.1920000016689 0 -0.001
563 0.194000005722 -0.002000000094995 -0.001
564 0.04399999976158 -0.009999999776483 0.001
565 0.1899999976158 -0.009999999776483 0.001
566 0.4239999949932 -0.009999999776483 -0.001
567 0.002000000094995 -0.009999999776483 -0.001
568 0.00400000018999 -0.009999999776483 -0.001
569 0.3799999952316 -0.009999999776483 -0.001
570 0.4259999990463 0 -0.001
571 0.4300000071526 -0.002000000094995 -0.001
572 0.4320000112057 0 -0.001
573 0.08200000226498 -0.002000000094995 -0.001
574 0.08399999886751 0 -0.001
575 0.1879999935627 -0.009999999776483 0.001
576 0.00800000037998 -0.009999999776483 0.001
577 0.04600000008941 -0.009999999776483 0.001
578 0.02999999932945 0 0.001
579 0.2160000056028 0 0.001
580 0.3179999887943 0 0.001
581 0.3199999928474 -0.002000000094995 0.001
582 0.2960000038147 -0.002000000094995 -0.001
583 0.2980000078678 -0.002000000094995 -0.001
584 0.4339999854565 -0.002000000094995 -0.001
585 0.33599999547 0 -0.001
586 0.3420000076294 0 -0.001
587 0.06599999964237 0 -0.001
588 0.07199999690056 0 -0.001
589 0.06199999898672 -0.002000000094995 -0.001
590 0.0599999986589 0 -0.001
591 0.3160000145435 -0.009999999776483 0.001
592 0.3039999902248 -0.009999999776483 0.001
593 0.07599999755621 -0.009999999776483 0.001
594 0.3560000061989 -0.002000000094995 -0.001
595 0.3540000021458 0 -0.001
596 0.03200000151992 -0.002000000094995 0.001
597 0.2860000133514 -0.009999999776483 0.001
598 0.2899999916553 -0.009999999776483 0.001
599 0.3039999902248 -0.002000000094995 0.001
600 0.4359999895096 -0.002000000094995 -0.001
601 0.305999994278 0 0.001
602 0.3100000023842 -0.002000000094995 0.001
603 0.3079999983311 -0.009999999776483 0.001
604 0.3100000023842 -0.009999999776483 0.001
605 0.1220000013709 -0.002000000094995 -0.001
606 0.1199999973178 0 -0.001
607 0.195999994874 -0.009999999776483 -0.001
608 0.194000005722 -0.009999999776483 -0.001
609 0.4420000016689 -0.009999999776483 -0.001
610 0.07400000095367 -0.009999999776483 0.001
611 0.3019999861717 -0.009999999776483 0.001
612 0.1780000030994 -0.002000000094995 -0.001
613 0.1800000071526 0 -0.001
614 0.3140000104904 -0.009999999776483 0.001
615 0 -0.009999999776483 0.001
616 0.4379999935627 0 -0.001
617 0.4399999976158 -0.002000000094995 -0.001
618 0.4399999976158 -0.009999999776483 -0.001
619 0.2860000133514 -0.002000000094995 -0.001
620 0.2879999876022 0 -0.001
621 0.3079999983311 -0.002000000094995 0.001
622 0.444000005722 0 -0.001
623 0.4420000016689 -0.002000000094995 -0.001
624 0.05200000107288 -0.002000000094995 0.001
625 0.1159999966621 -0.009999999776483 -0.001
626 0.1059999987483 -0.009999999776483 -0.001
627 0.1040000021458 -0.009999999776483 -0.001
628 0.4339999854565 -0.009999999776483 -0.001
629 0.4359999895096 -0.009999999776483 -0.001
630 0.05000000074506 -0.002000000094995 0.001
631 0.3000000119209 0 0.001
632 0.1599999964237 -0.009999999776483 0.001
633 0.1220000013709 -0.009999999776483 0.001
634 0.08600000292063 -0.009999999776483 -0.001
635 0.08799999952316 -0.009999999776483 -0.001
636 0.3019999861717 -0.002000000094995 0.001
637 0.1180000007153 -0.009999999776483 0.001
